,B_2,B_3,B_10,B_15,B_16,B_17,B_18,B_19,B_21,B_24,B_25,Good/Bad
14721,0.0024,0.0001,21.61,47.88,520.33,2388.31,8121.01,8.4675,395.0,38.51,23.2073,0
14722,0.0005,-0.0002,21.61,47.97,520.74,2388.25,8119.34,8.5144,395.0,38.68,23.0157,0
14723,-0.0003,-0.0002,21.61,47.81,520.21,2388.24,8120.474974874372,8.493,395.0,38.6,23.2476,0
14724,0.0001,-0.0002,21.61,47.91,520.5,2388.28,8110.45,8.4736,395.0,38.61,23.1194,0
14725,0.0001,-0.0001,21.61,47.96,519.73,2388.23,8116.74,8.4684,396.0,38.68,23.1712,0
14727,-0.0017,-0.0004,21.61,47.86,520.82,2388.29,8121.11,8.4669,395.0,38.66,23.1596,0
14728,0.0018,-0.0002,21.61,48.12,520.65,2388.2,8121.82,8.4919,395.0,38.44,23.0604,0
14729,0.001,0.0003,21.61,47.99,520.18,2388.24,8122.28,8.5087,393.79695431472084,38.63,23.1753,0
14730,0.003,-5.208333333333335e-07,21.61,47.94,520.11,2388.2,8121.8,8.5149,395.0,38.53,23.2189,0
14731,-0.0017,-5.208333333333335e-07,21.61,47.8,520.3,2388.21,8116.91,8.5112,396.0,38.55,23.1077,0
14732,0.001,0.0002,21.61,47.75,520.68,2388.22,8116.04,8.4931,393.0,38.72427835051546,23.0841,0
14733,-0.0005,-0.0001,21.61,47.86,520.03,2388.28,8118.22,8.4843,396.0,38.65,23.0675,1
14734,0.0002,-0.0005,21.61,48.01,520.58,2388.25,8118.36,8.5035,394.0,38.56,23.0274,1
14735,-0.0016,-0.0004,21.61,47.94,520.19,2388.25,8118.46,8.4894,393.0,38.55,23.1003,1
14736,-0.0009,-0.0004,21.61,47.9,519.98,2388.24,8117.02,8.4512,395.0,38.72,23.1457,1
14737,0.001,-0.0003,21.61,48.07,519.95,2388.24,8113.62,8.5234,394.0,38.43,23.251,1
14738,-0.0036,0.0002,21.61,47.92,519.79,2388.24,8116.13,8.4851,396.0,38.56,23.1388,1
14739,0.0008,-0.0002,21.61,48.01,520.22,2388.23,8119.97,8.5173,393.0,38.68,23.1008,1
14740,-0.0028,-0.0002,21.61,47.93,520.07,2388.29,8122.26,8.4507,394.0,38.55,23.131,1
14741,0.0002,-0.0001,21.61,47.97,519.58,2388.22,8115.6,8.4687,396.0,38.71,23.0652,1
14742,-0.0007,-0.0002,21.61,47.94,520.23,2388.19,8116.3,8.4991,394.0,38.44,23.1513,1
14743,0.0048,-0.0001,21.61,48.14,519.84,2388.182307692308,8115.7,8.5212,396.0,38.55,23.1427,1
14744,-0.0006,0.0001,21.61,48.01,519.54,2388.22,8118.55,8.4948,395.0,38.52,23.1363,1
14745,-0.0021,-0.0002,21.61,48.09,520.08,2388.3,8117.24,8.527,394.0,38.46,23.1492,1
14747,0.0023,-5.208333333333335e-07,21.61,48.12,519.69,2388.23,8111.04,8.4858,395.0,38.65,23.0888,1
14748,-0.0001,-0.0004,21.61,48.13,520.47,2388.28,8114.5,8.5002,395.0,38.2,23.1465,1
14749,0.0024,0.0005,21.61,47.95,519.96,2388.34,8116.01,8.5102,397.0,38.64,23.0564,1
14750,0.003,-5.208333333333335e-07,21.61,48.06,520.24,2388.25,8116.79,8.536,396.0,38.34,23.222938775510205,1
14751,-0.0009,0.0002,21.61,48.02,519.57,2388.25,8120.05,8.5122,396.0,38.59,23.0646,1
14752,0.0039,0.0002,21.61,48.12,519.43,2388.34,8114.84,8.5258,396.0,38.72427835051546,23.1049,1
14753,-0.0012,0.0003,21.61,48.14,520.14,2388.3,8114.27,8.5222,395.0,38.72427835051546,23.0541,1
14754,-0.0001,0.0005,21.61,48.13,519.4,2388.3,8109.41,8.5328,394.0,38.48,23.0252,1
14755,0.0029,0.0005,21.61,48.13,520.21,2388.25,8113.28,8.5174,395.0,38.57,23.0505,1
14756,0.0008,0.0003,21.61,47.98,520.06,2388.32,8113.42,8.5299,395.0,38.45,22.9684,1
14757,0.0011,0.0,21.61,48.18,520.02,2388.31,8115.78,8.5236,395.0,38.52,23.1363,1
14758,0.0001,-0.0002,21.61,48.33,519.78,2388.27,8113.46,8.5484,396.0,38.4,23.0764,1
14759,-5.000000000000057e-07,0.0,21.61,48.09,520.8081632653061,2388.33,8110.51,8.536,395.0,38.41,23.0578,1
14760,0.0021,-0.0002,21.61,48.02,519.53,2388.36,8122.87,8.4972,396.0,38.5,23.0189,1
14761,-0.0027,0.0001,21.61,48.15,519.43,2388.33,8112.61,8.5185,393.79695431472084,38.34,23.0511,1
14762,-0.0014,-0.0004,21.61,48.27,520.17,2388.32,8115.46,8.5205,396.0,38.61,23.0123,1
14763,-0.0014,0.0002,21.61,48.12,519.7,2388.35,8114.48,8.5434,396.0,38.54,23.0257,1
14764,0.0001,-0.0003,21.61,47.21,522.55,2388.0,8148.06,8.379,391.0,39.11,23.405,0
14765,-0.0026,-0.0003,21.61,47.39,521.58,2388.01,8149.56,8.4144,392.0,38.93,23.3752,0
14766,-0.0007,-0.0001,21.61,47.2,522.07,2388.01,8144.95,8.3793,392.0,38.8,23.4071,0
14767,0.0034,-0.0001,21.61,47.31,521.77,2388.03,8148.12,8.3876,392.0,39.0,23.4091,0
14768,0.0019,-0.0004,21.61,47.47,522.36,2388.02,8142.83,8.398,393.0,39.06,23.4454,0
14770,0.0008,-0.0005,21.61,47.29,521.4836305732483,2388.04,8149.58,8.4398,392.0,38.84,23.434,0
14771,0.0037,0.0002,21.61,47.50198717948718,522.58,2388.07,8147.74,8.4369,392.0,39.08,23.3323,0
14772,0.0002,-0.0002,21.61,47.37,521.94,2387.98,8142.31,8.4468,391.0,38.81,23.3415,0
14773,0.0015,-0.0002,21.61,47.39,521.91,2388.02,8141.42,8.4437,392.0,39.1,23.4662,0
14774,0.0,-0.0002,21.61,47.25,522.05,2388.05,8145.21,8.4108,393.0,38.94,23.3792,0
14775,-0.0001,-0.0004,21.61,47.34,522.03,2388.04,8149.69,8.389,391.0,38.85,23.3983,0
14776,-0.0016,0.0,21.61,47.37,521.98,2387.98,8147.74,8.4122,393.0,38.83,23.3864,0
14778,0.0007,0.0003,21.61,47.26,521.94,2387.98,8147.68,8.4642,393.0,38.94,23.4213,0
14779,-0.0008,0.0003,21.61,47.22,521.81,2387.97,8151.04,8.4004,393.0,39.09,23.5525,0
14780,-0.0011,-0.0005,21.61,47.34,521.92,2388.01,8145.82,8.4142,394.0,38.84,23.3135,0
14781,-0.001,-0.0001,21.6,47.37,522.18,2388.02,8144.17,8.437331818181818,392.0,39.16,23.3719,0
14782,0.0001,0.0,21.6,47.3,522.15,2388.03,8150.04,8.3891,391.0,38.97,23.4704,0
14783,-0.0013,-0.0005,21.61,47.28,522.32,2388.02,8148.2,8.4065,393.0,38.87,23.3186,0
14784,0.0033,0.0002,21.61,47.37,521.96,2388.04,8152.04,8.4272,392.0,38.96,23.3468,0
14786,-0.0017,-0.0001,21.61,47.36,522.43,2388.06,8140.39,8.403,393.0,39.03,23.4854,0
14787,-0.0005,-0.0003,21.61,47.13,522.51,2388.0812337662337,8149.0,8.3969,390.0,38.94,23.4012,0
14789,-0.0035,-0.0002,21.6,47.32,521.76,2387.98,8144.55,8.4454,391.0,38.84777777777778,23.3713,0
14790,-0.0016,-0.0004,21.61,47.21,521.72,2388.01,8145.3,8.4213,391.0,38.96,23.4215,0
14791,-0.0018,0.0,21.61,47.31,522.22,2388.01,8149.77,8.3955,392.0,38.9,23.3685,0
14792,-0.0002,0.0001,21.61,47.24,522.06,2387.98,8150.71,8.4341,392.0,38.96,23.4575,0
14793,-0.0002,-0.0002,21.61,47.18,521.33,2388.0,8146.16,8.4025,393.0,39.08,23.4487,0
14794,0.0002,0.0003,21.61,47.27,522.31,2388.04,8146.04,8.3929,392.0,38.97,23.4466,0
14795,0.0005,0.0004,21.61,47.39,521.63,2388.03,8153.34,8.4244,393.0,38.91,23.425,0
14796,0.0022,0.0,21.61,47.35,522.51,2388.0,8146.65,8.3573,392.0,38.85,23.3048,0
14797,-0.0025,0.0004,21.61,47.52,521.78,2388.02,8143.31,8.4108,392.0,39.08,23.3761,0
14798,-0.0017,0.0001,21.61,47.32,522.05,2387.97,8147.01,8.4345,393.0,38.88,23.4471,0
14799,0.0007,-0.0004,21.61,47.18,522.28,2387.96,8144.64,8.4215,393.0,39.1,23.3164,0
14800,0.0021,0.0003,21.61,47.35,522.32,2388.01,8150.65,8.4012,392.0,38.9,23.4258,0
14801,0.0045,0.0001,21.609802631578948,47.27,522.44,2388.04,8150.87,8.4263,393.0,39.04,23.3353,0
14802,0.0007,0.0002,21.61,47.36,522.05,2388.02,8144.72,8.418,393.0,39.17,23.3277,0
14803,-0.002,0.0002,21.61,47.33,521.88,2388.07,8148.28,8.4226,392.0,38.9,23.2851,0
14804,0.0029,-0.0004,21.61,47.25,521.8,2388.02,8150.15,8.397,393.0,39.01,23.38,0
14805,-0.0047,-0.0002,21.61,47.42,522.52,2388.02,8152.67,8.4,390.0,38.9,23.4479,0
14806,-0.0014,0.0003,21.61,47.16,522.19,2388.02,8148.29,8.4216,393.0,38.92,23.3628,0
14807,-0.0027,0.0002,21.61,47.27,522.01,2388.01,8153.64,8.4334,392.0,38.95,23.3778,0
14809,-0.0001,-0.0005,21.61,47.18,522.14,2387.96,8145.73,8.4132,392.0,39.0,23.4556,0
14810,0.0018,0.0001,21.61,47.3,521.72,2388.03,8146.31,8.4015,394.0,39.18,23.3342,0
14811,0.0018,-0.0001,21.61,47.25,521.91,2388.03,8144.96,8.4132,391.0,39.08,23.2579,0
14812,0.0019,-0.0003,21.61,47.29,522.44,2388.05,8146.17,8.3917,392.0,38.78,23.30452516129032,0
14813,-0.0005,-0.0003,21.61,47.26,521.78,2388.06,8154.01,8.4272,391.0,38.89,23.3717,0
14814,0.0002,-0.0003,21.61,47.23,522.62,2388.02,8147.66,8.4689,395.0,39.06,23.3901,0
14815,0.0005,0.0001,21.61,47.36,522.0,2388.01,8141.53,8.437331818181818,393.0,38.98,23.3178,0
14816,0.0004,-0.0001,21.609802631578948,47.45,521.95,2388.0812337662337,8147.44,8.4362,394.0,39.08,23.3982,0
14817,0.0006,-0.0006,21.61,47.39,521.89,2388.04,8143.92,8.4193,393.0,39.04,23.3612,0
14818,0.0018,-0.0004,21.61,47.28,522.21,2388.06,8144.61,8.3745,391.0,38.9,23.3949,0
14819,0.001,-0.0006,21.61,47.4,521.59,2387.99,8155.63,8.3836,392.0,38.95,23.4561,0
14820,-0.0014,0.0002,21.61,47.48,521.31,2388.01,8146.61,8.4207,393.0,38.82,23.4704,0
14821,-0.0019,0.0002,21.61,47.41,522.13,2388.09,8146.76,8.4035,391.0,38.92,23.3888,0
14822,0.002,0.0001,21.61,47.39,522.29,2388.04,8150.52,8.3861,392.0,38.92,23.3494,0
14823,0.0021,0.0002,21.61,47.26,522.06,2388.02,8150.3,8.431,393.0,38.78,23.4386,0
14824,-0.0009,-0.0003,21.61,47.25,521.74,2388.07,8142.62,8.3862,392.0,39.05,23.4014,0
14825,-0.0012,0.0001,21.609802631578948,47.3,521.75,2388.04,8145.58,8.3949,392.0,38.89,23.3447,0
14826,-0.0017,-0.0004,21.61,47.37,521.64,2388.02,8148.56,8.4165,392.0,39.04,23.2911,0
14827,-0.0008,0.0001,21.609802631578948,47.4,522.19,2388.09,8148.15,8.3929,392.0,38.93,23.3505,0
14828,-0.0004,0.0001,21.61,47.46,522.21,2388.02,8152.42,8.4329,392.0,38.89,23.4342,0
14829,-0.0018,-4.7435897435897435e-05,21.61,47.39,522.22,2388.04,8147.42,8.4392,393.0,38.73,23.433,0
14830,-0.0011,0.0001,21.61,47.23,521.64,2388.06,8142.57,8.4062,392.0,38.78,23.1994,0
14831,-0.0009,0.0003,21.61,47.49,521.92,2388.09,8146.84,8.4167,394.0,39.03,23.3388,0
14832,0.0033,-4.7435897435897435e-05,21.61,47.61,521.71,2388.03,8141.71,8.411,393.0,39.07,23.3652,0
14833,0.0054,0.0,21.61,47.35,521.89,2388.03,8143.12,8.4493,392.0,38.93,23.3024,0
14834,0.0007,0.0002,21.61,47.26,522.57,2388.01,8143.54,8.4127,392.0,38.89,23.4211,0
14835,-0.0016,0.0002,21.61,47.28,521.82,2388.01,8145.12,8.4331,393.0,38.8,23.4176,0
14836,0.0005,-0.0003,21.61,47.37,521.75,2388.07,8143.6,8.4307,390.0,39.0,23.3203,0
14837,-0.0003,0.0003,21.61,47.18,522.08,2388.03,8150.7,8.4144,392.0,39.05,23.3081,0
14838,-0.0016,0.0002,21.61,47.31,522.18,2388.09,8148.3,8.4143,392.0,38.94,23.308,0
14839,-0.0012,-0.0003,21.61,47.36,521.77,2388.03,8152.32,8.4212,391.0,39.02,23.4951,0
14840,-0.0029,-0.0003,21.61,47.4,522.17,2388.06,8144.99,8.4162,392.0,38.89,23.3964,0
14841,0.0031,0.0004,21.61,47.64,521.97,2388.03,8142.11,8.4081,391.0,38.8,23.2835,0
14842,0.0004,-0.0003,21.61,47.41,521.53,2388.04,8150.05,8.4458,391.0,38.96,23.376,0
14843,-0.003,-0.0002,21.61,47.39,521.15,2388.05,8147.57,8.4044,393.0,38.97,23.30452516129032,0
14844,-0.0005,-0.0004,21.61,47.46,521.37,2388.05,8147.83,8.4094,393.0,38.88,23.3511,0
14845,-0.0033,-0.0003,21.61,47.44,521.62,2388.05,8154.28,8.4315,392.0,38.77,23.3388,0
14846,-0.0017,0.0001,21.61,47.3,522.12,2388.06,8148.92,8.4278,393.0,39.06,23.1741,0
14848,0.0015,-0.0002,21.61,47.55,522.03,2388.03,8149.72,8.4271,393.0,38.79,23.2962,0
14849,0.0018,-0.0002,21.61,47.1,521.44,2388.1,8149.45,8.4245,393.0,38.88,23.3631,0
14850,0.0009,0.0004,21.61,47.51,521.54,2388.11,8146.31,8.3997,393.0,38.79,23.3492,0
14852,-0.0014,0.0004,21.61,47.47,521.57,2388.09,8146.44,8.3859,392.0,38.84777777777778,23.3188,0
14853,0.004,0.0002,21.61,47.35,521.57,2388.04,8143.29,8.4335,393.0,38.89,23.2834,0
14854,0.0,-0.0005,21.61,47.42,521.81,2388.11,8144.21,8.4514,392.0,39.02,23.3845,0
14855,0.0005,0.0,21.61,47.32,521.77,2388.05,8141.35,8.4433,391.0,38.92,23.332,0
14856,-0.0019,0.0003,21.61,47.4,521.71,2388.09,8145.73,8.4325,393.0,38.71,23.3135,0
14857,-0.0057,0.0001,21.61,47.42,521.88,2388.04,8145.97,8.4406,393.0,38.99,23.2051,0
14858,-0.0026,0.0003,21.61,47.49,521.28,2388.1,8142.17,8.4297,393.0,38.93,23.3032,0
14859,-0.0014,-0.0001,21.61,47.49,521.72,2388.03,8144.2,8.437331818181818,392.0,38.87,23.2356,0
14860,0.0019,0.0003,21.61,47.57,521.53,2388.04,8143.05,8.4513,392.0,38.72,23.3476,0
14861,-0.0002,0.0001,21.61,47.35,521.83,2388.03,8146.71,8.4381,392.0,38.79,23.3799,0
14862,0.0002,-0.0001,21.61,47.57,521.49,2388.09,8141.35,8.4058,393.0,38.93,23.2388,0
14863,-0.0019,0.0002,21.61,47.42,521.92,2388.12,8138.11,8.4455,392.0,38.88,23.3013,0
14864,-0.0016,-0.0004,21.61,47.38,521.63,2388.07,8142.7,8.4264,393.0,39.02,23.4033,0
14865,-0.0023,0.0004,21.61,47.54,521.56,2388.11,8144.42,8.4358,393.0,38.8,23.3539,0
14866,0.002,-0.0003,21.61,47.55,521.66,2388.06,8139.25,8.462,393.0,38.87,23.3441,0
14867,0.0003,-0.0004,21.61,47.42,521.6,2388.07,8142.72,8.4333,393.0,38.94,23.3022,0
14868,-0.0031,0.0002,21.61,47.5,521.35,2388.06,8143.23,8.4324,393.0,38.9,23.2421,0
14869,0.0016,0.0,21.61,47.35,521.96,2388.11,8152.16,8.451,392.0,38.76,23.3248,0
14870,-3.7012987012987025e-05,-0.0004,21.61,47.47,521.41,2388.13,8142.34,8.4422,393.0,38.81,23.2887,0
14871,0.0031,-0.0001,21.61,47.32,521.6,2388.04,8144.56,8.4335,392.0,38.92,23.2729,0
14872,0.0029,0.0001,21.61,47.44,521.54,2388.12,8149.43,8.4397,394.0,38.77,23.3458,0
14873,-0.0034,0.0003,21.61,47.6,521.35,2388.12,8140.46,8.4632,393.0,39.07,23.2665,0
14874,-0.0007,-0.0002,21.61,47.6,520.99,2388.14,8140.28,8.4492,393.0,38.63,23.3011,0
14875,0.0024,-0.0002,21.61,47.37,521.5,2388.06,8142.47,8.4485,392.0,38.96,23.2548,0
14876,-0.0039,0.0002,21.61,47.47,521.69,2388.14,8139.55,8.44,393.0,38.79,23.238,0
14877,0.0022,0.0004,21.61,47.50198717948718,522.06,2388.12,8136.92,8.4423,394.0,38.92,23.3154,0
14878,-0.003,-0.0002,21.61,47.65,521.33,2388.05,8143.27,8.4018,394.0,38.79,23.2514,0
14879,0.003,-0.0002,21.61,47.68,521.69,2388.04,8138.45,8.4309,392.9225806451613,38.75,23.2317,0
14880,-0.0012,0.0004,21.61,47.53,521.03,2388.13,8145.27,8.4948,393.0,38.87,23.1815,0
14881,-0.002,-0.0003,21.61,47.54,521.19,2388.05,8139.87,8.4314,394.0,38.84,23.271,0
14882,-0.0004,0.0001,21.61,47.51,521.13,2388.12,8137.6,8.4466,393.0,38.55,23.2363,0
14883,0.001,0.0,21.61,47.7,521.35,2388.07,8138.79,8.4432,393.0,38.74,23.357,0
14884,0.0034,-0.0003,21.61,47.66,520.97,2388.09,8140.86,8.4394,394.0,38.89,23.2854,0
14885,0.0009,0.0004,21.61,47.61,521.17,2388.14,8139.78,8.445,392.0,38.89,23.3036,0
14886,-0.0011,0.0002,21.61,47.66,521.61,2388.1,8140.74,8.4433,394.0,38.73,23.2637,0
14887,0.0029,-0.0004,21.61,47.6,521.31,2388.06,8143.05,8.4444,393.0,38.93,23.251,0
14888,-0.0016,-0.0004,21.61,47.53,520.52,2388.1,8146.99,8.4478,392.0,38.85,23.3422,0
14889,0.0019,0.0002,21.61,47.46,521.08,2388.15,8138.49,8.4534,393.0,38.84777777777778,23.2693,0
14890,-0.002,0.0002,21.61,47.54,520.88,2388.11,8135.6,8.4365,392.0,38.77,23.4133,0
14891,0.0008,-0.0001,21.61,47.79,520.4,2388.1,8136.74,8.4762,395.0,38.53,23.1698,0
14892,0.0005,-0.0004,21.61,47.66,521.5,2388.07,8137.64,8.4602,394.0,38.68,23.1738,0
14893,-0.0007,-0.0001,21.61,47.68,521.66,2388.17,8141.5,8.4936,394.0,38.78,23.3694,0
14894,0.0003,-0.0004,21.61,47.76,520.63,2388.07,8139.42,8.4409,393.0,38.84777777777778,23.2692,0
14895,-0.0034,0.0002,21.61,47.78,520.89,2388.14,8139.3,8.4977,393.0,38.77,23.3244,0
14896,-0.0033,-0.0004,21.61,47.68,520.84,2388.12,8139.53,8.4448,393.0,38.78,23.2027,0
14897,-0.0001,-0.0005,21.61,47.79,521.46,2388.13,8135.06,8.4355,395.0,38.71,23.157,0
14898,0.0025,-0.0002,21.61,47.75,520.87,2388.16,8136.54,8.4491,394.0,38.82,23.2522,0
14899,-3.7012987012987025e-05,0.0001,21.61,47.6,520.64,2388.19,8136.4,8.4132,395.0,38.7,23.2211,1
14900,0.0043,-0.0004,21.61,47.56,521.11,2388.2,8139.28,8.4626,393.0,38.75,23.2099,1
14901,0.0012,0.0,21.61,47.79,521.35,2388.12,8137.16,8.451,396.0,38.7,23.2749,1
14902,-0.0003,-0.0003,21.609802631578948,47.74,521.47,2388.11,8136.23,8.489,394.0,38.7,23.2205,1
14903,0.0003,-0.0001,21.61,47.69,520.76,2388.14,8133.36,8.457,394.0,38.54,23.1209,1
14904,0.0009,-0.0005,21.61,47.92,521.0,2388.22,8135.03,8.4642,393.0,38.63,23.0726,1
14905,0.0005,0.0003,21.61,47.81,521.04,2388.19,8138.04,8.4443,395.0,38.65,23.2112,1
14906,-3.7012987012987025e-05,-0.0005,21.61,47.7,520.06,2388.23,8139.1,8.4755,395.0,38.65,23.2623,1
14907,-0.0023,0.0003,21.61,47.72,520.86,2388.19,8132.71,8.4673,394.0,38.67,23.2596,1
14908,-0.0006,-0.0002,21.61,47.68,520.25,2388.16,8136.57,8.4626,393.0,38.73,23.30452516129032,1
14909,0.0018,0.0002,21.61,47.77,520.19,2388.17,8133.17,8.4815,395.0,38.71,23.0928,1
14910,0.0002,0.0002,21.61,47.8,520.92,2388.14,8126.3,8.474,394.0,38.84777777777778,23.0972,1
14911,0.0005,0.0,21.61,47.96,520.54,2388.17,8136.69,8.4605,394.0,38.89,23.0668,1
14912,0.0,-0.0003,21.61,47.75,520.22,2388.16,8132.62,8.5138,394.0,38.77,23.0306,1
14913,0.0002,0.0002,21.61,47.97,520.57,2388.0812337662337,8135.17,8.5296,396.0,38.61,23.2245,1
14914,-0.0009,0.0004,21.61,47.92,520.33,2388.24,8136.45,8.4756,395.0,38.49,23.1584,1
14915,-0.001,-0.0004,21.61,47.81,520.11,2388.21,8129.54,8.5061,395.0,38.67,23.2017,1
14916,0.0008,-0.0003,21.61,47.84,519.87,2388.26,8130.64,8.5108,394.0,38.64,23.1301,1
14918,-0.0013,0.0002,21.61,47.99,519.84,2388.28,8130.83,8.4984,395.0,38.71,23.1676,1
14919,-0.0008,0.0002,21.609802631578948,48.11,519.91,2388.23,8133.19,8.5248,392.9225806451613,38.51,23.1377,1
14920,0.0028,0.0004,21.61,48.0,519.78,2388.25,8130.23,8.5289,395.0,38.48,23.0369,1
14921,0.0037,-0.0005,21.61,48.07,520.3,2388.19,8130.42,8.5274,394.0,38.6,23.1293,1
14922,-0.0026,0.0004,21.61,48.01,520.13,2388.19,8133.82,8.4614,395.0,38.47,23.1524,1
14923,-3.7012987012987025e-05,-0.0003,21.61,48.04,519.6,2388.23,8127.51,8.4995,395.0,38.51,23.1293,1
14924,0.0026,0.0003,21.61,48.05,519.68,2388.26,8126.49,8.437331818181818,395.0,38.4,23.0624,1
14925,-0.0014,-0.0002,21.61,48.03,519.8,2388.28,8127.72,8.5218,395.0,38.5,23.073,1
14926,0.0004,-0.0002,21.61,48.17,519.79,2388.29,8123.78,8.508,397.0,38.48,23.0785,1
14927,-0.0022,-0.0001,21.61,48.22,519.23,2388.0812337662337,8125.96,8.525,396.0,38.45,23.0552,1
14928,-0.0017,0.0002,21.61,48.02,519.61,2388.3,8129.77,8.5342,392.9225806451613,38.42,23.0288,1
14929,0.0011,0.0003,21.61,48.07,519.52,2388.25,8123.87,8.5309,398.0,38.36,22.9906,1
14930,-0.0002,0.0004,21.61,47.64,521.34,2388.06,8122.59,8.4538,392.0,38.98,23.2272,0
14931,0.0012,-0.0003,21.61,47.45,521.96,2388.07,8122.2,8.4161,391.0,38.89,23.195,0
14932,0.0008,-0.0002,21.61,47.6,521.15,2388.08,8123.89,8.4266,391.0,38.89,23.2593,0
14933,0.0016,-0.0005,21.61,47.58,521.27,2388.18,8127.27,8.4439,393.0,38.87,23.3074,0
14934,0.0019,0.0003,21.61,47.32,521.95,2388.1,8124.15,8.4267,393.0,38.67,23.3825,0
14935,-0.0003,0.0,21.61,47.44,521.59,2388.09,8127.11,8.4402,394.0,38.82,23.234,0
14936,0.0019,-0.0002,21.61,47.52,521.49,2388.15,8128.81,8.4461,394.0,38.93,23.2628,0
14937,0.0,0.0004,21.61,47.45,521.48,2388.09,8122.06,8.4447,392.0,38.91,23.2433,0
14938,-0.0001,0.0,21.61,47.37,521.22,2388.08,8125.4,8.388,394.0,38.65,23.3791,0
14939,-0.002,0.0003,21.61,47.54,521.63,2388.13,8125.81,8.4439,394.0,38.91,23.3318,0
14940,-0.0003,-0.0005,21.61,47.43,521.68,2388.11,8123.39,8.4186,394.0,38.98,23.3514,0
14941,-0.0001,-0.0001,21.61,47.28,521.51,2388.16,8127.79,8.4332,395.0,38.99,23.1449,0
14942,-0.0042,0.0,21.61,47.46,521.46,2388.08,8120.9,8.4665,394.0,38.93,23.2982,0
14944,-0.0006,0.0003,21.61,47.61,521.52,2388.12,8123.34,8.4266,392.0,38.95,23.2796,0
14945,-0.0023,-0.0002,21.61,47.25,521.81,2388.08,8131.44,8.4216,393.0,38.77,23.2824,0
14946,0.0015,-0.0001,21.61,47.56,521.52,2388.04,8122.27,8.4391,392.0,38.74,23.3395,0
14947,-0.0039,0.0001,21.61,47.43,521.39,2388.12,8127.06,8.4368,393.0,38.78,23.2307,0
14948,-0.0005,-0.0005,21.61,47.51,521.48,2388.03,8125.8,8.4872,392.0,38.742442396313365,23.1703,0
14949,-0.0046,0.0002,21.61,47.4,521.04,2388.14,8127.74,8.4508,394.0,38.78,23.2674,0
14950,-0.0024,-0.0004,21.61,47.6,521.56,2388.11,8119.92,8.426,392.0,38.95,23.3144,0
14951,0.0013,0.0003,21.61,47.34,521.51,2388.14,8126.56,8.4603,393.0,38.87,23.3685,0
14952,-0.0002,0.0004,21.61,47.52,521.67,2388.07,8126.24,8.4201,393.0,38.69,23.3583,0
14953,0.0026,-0.0002,21.61,47.49,521.57,2388.12,8128.88,8.4353,393.0,38.86,23.2487,0
14954,0.0025,0.0003,21.61,47.43,521.73,2388.16,8129.76,8.4098,393.0,38.9,23.2733,0
14955,0.0015,0.0001,21.61,47.5,521.21,2388.1,8120.71,8.429,392.0,38.68,23.3265,0
14956,0.0014,-0.0003,21.61,47.37,521.25,2388.09,8123.0,8.451,393.0,38.79,23.2463,0
14957,0.002,-0.0002,21.61,47.37,521.75,2388.12,8121.42,8.4199,393.0,38.85,23.254891203703703,0
14958,0.0034,-0.0001,21.61,47.47,521.71,2388.1,8121.83,8.4446,394.0,38.81,23.3549,0
14959,-0.0012,-0.0004,21.61,47.47,521.24,2388.13,8120.22,8.4698,392.0,38.89,23.251,0
14960,-0.0029,-0.0004,21.61,47.57,521.37,2388.1,8118.49,8.3968,392.0,38.73,23.3385,0
14961,0.0039,0.0003,21.61,47.64,522.02,2388.17,8118.9,8.4126,394.0,38.77,23.2555,0
14962,-0.0035,-0.0003,21.61,47.41,521.09,2388.1,8124.79,8.4357,393.0,38.71,23.3136,0
14963,-0.0009,-0.0004,21.61,47.6,521.24,2388.1,8123.45,8.4409,394.0,38.81,23.3381,0
14964,-0.0018,-0.0002,21.61,47.51,521.48,2388.15,8126.37,8.4634,392.0,38.75,23.1933,0
14965,0.0009,0.0003,21.61,47.56,521.73,2388.07,8127.3,8.4106,394.0,38.85,23.4196,0
14966,-0.0044,0.0005,21.61,47.54,521.67,2388.1,8122.57,8.4594,391.0,38.8,23.3121,0
14967,0.0004,-0.0002,21.61,47.42,521.32,2388.15,8120.88,8.4215,393.0,38.84,23.213,0
14968,0.0021,-0.0002,21.61,47.46,521.48,2388.09,8128.51,8.3925,392.0,38.8,23.2519,0
14969,0.0029,0.0002,21.61,47.59,521.61,2388.1,8126.88,8.4216,393.0,38.89,23.3169,0
14970,-0.0016,0.0002,21.61,47.47,521.55,2388.08,8126.19,8.4336,392.0,38.62,23.3154,0
14971,0.0042,-0.0004,21.61,47.57,521.49,2388.1679342723005,8123.19,8.4377,393.0,38.77,23.4222,0
14972,0.0034,-0.0003,21.61,47.54,521.54,2388.1,8120.5,8.3988,395.0,39.0,23.3374,0
14973,-0.0016,0.0003,21.61,47.49,521.18,2388.13,8123.1,8.4742,393.0,38.93,23.3429,0
14974,0.0019,-0.0004,21.61,47.56,520.69,2388.13,8123.43,8.4097,393.0,38.81,23.2695,0
14975,-0.0026,-0.0004,21.61,47.46,521.25,2388.13,8123.25,8.4229,392.0,38.72,23.3038,0
14976,0.0015,-0.0004,21.61,47.46,521.71,2388.12,8125.11,8.4222,394.0,38.97,23.264,0
14977,0.0,0.0001,21.61,47.69,521.71,2388.16,8120.38,8.4329,393.0,38.97,23.361,0
